County,Month,Year,Max Temperature,Avg Temperature,Min Temperature,Dew Point,Precipitation,Wind,Sea Level Pressure
makueni,July,2012,30.0°C (86.0°F),24.0°C (75.2°F),18.0°C (64.4°F),15.0°C (59.0°F),0.7mm | 0.03in,16.0kmh | 9.94mph,0.7mb
makueni,August,2012,30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),15.0°C (59.0°F),5.0mm | 0.2in,18.0kmh | 11.18mph,5.0mb
makueni,September,2012,32.0°C (89.6°F),26.0°C (78.8°F),19.0°C (66.2°F),15.0°C (59.0°F),0.5mm | 0.02in,18.0kmh | 11.18mph,0.5mb
makueni,October,2012,32.0°C (89.6°F),27.0°C (80.6°F),20.0°C (68.0°F),18.0°C (64.4°F),20.6mm | 0.81in,18.0kmh | 11.18mph,20.6mb
makueni,November,2012,30.0°C (86.0°F),25.0°C (77.0°F),20.0°C (68.0°F),20.0°C (68.0°F),53.1mm | 2.09in,15.0kmh | 9.32mph,53.1mb
makueni,December,2012,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),20.0°C (68.0°F),33.6mm | 1.32in,13.0kmh | 8.08mph,33.6mb
makueni,January,2013,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),19.0°C (66.2°F),25.2mm | 0.99in,14.0kmh | 8.7mph,25.2mb
makueni,February,2013,32.0°C (89.6°F),27.0°C (80.6°F),20.0°C (68.0°F),19.0°C (66.2°F),11.1mm | 0.44in,12.0kmh | 7.46mph,11.1mb
makueni,March,2013,33.0°C (91.4°F),27.0°C (80.6°F),20.0°C (68.0°F),20.0°C (68.0°F),23.0mm | 0.91in,13.0kmh | 8.08mph,23.0mb
makueni,April,2013,32.0°C (89.6°F),26.0°C (78.8°F),21.0°C (69.8°F),20.0°C (68.0°F),18.4mm | 0.72in,13.0kmh | 8.08mph,18.4mb
makueni,May,2013,30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),18.0°C (64.4°F),7.5mm | 0.3in,15.0kmh | 9.32mph,7.5mb
makueni,June,2013,29.0°C (84.2°F),24.0°C (75.2°F),18.0°C (64.4°F),16.0°C (60.8°F),0.7mm | 0.03in,14.0kmh | 8.7mph,0.7mb
makueni,July,2013,30.0°C (86.0°F),24.0°C (75.2°F),18.0°C (64.4°F),15.0°C (59.0°F),1.2mm | 0.05in,16.0kmh | 9.94mph,1.2mb
makueni,August,2013,31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),15.0°C (59.0°F),0.8mm | 0.03in,17.0kmh | 10.56mph,0.8mb
makueni,September,2013,32.0°C (89.6°F),27.0°C (80.6°F),19.0°C (66.2°F),16.0°C (60.8°F),4.4mm | 0.17in,16.0kmh | 9.94mph,4.4mb
makueni,October,2013,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),17.0°C (62.6°F),8.5mm | 0.33in,17.0kmh | 10.56mph,8.5mb
makueni,November,2013,30.0°C (86.0°F),25.0°C (77.0°F),20.0°C (68.0°F),19.0°C (66.2°F),35.6mm | 1.4in,15.0kmh | 9.32mph,35.6mb
makueni,December,2013,28.0°C (82.4°F),23.0°C (73.4°F),18.0°C (64.4°F),19.0°C (66.2°F),19.7mm | 0.78in,13.0kmh | 8.08mph,19.7mb
makueni,January,2014,30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),18.0°C (64.4°F),8.4mm | 0.33in,12.0kmh | 7.46mph,8.4mb
makueni,February,2014,32.0°C (89.6°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),41.1mm | 1.62in,12.0kmh | 7.46mph,41.1mb
makueni,March,2014,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),16.8mm | 0.66in,13.0kmh | 8.08mph,16.8mb
makueni,April,2014,30.0°C (86.0°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),16.6mm | 0.65in,12.0kmh | 7.46mph,16.6mb
makueni,May,2014,29.0°C (84.2°F),25.0°C (77.0°F),19.0°C (66.2°F),18.0°C (64.4°F),8.7mm | 0.34in,15.0kmh | 9.32mph,8.7mb
makueni,June,2014,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),18.0°C (64.4°F),7.3mm | 0.29in,16.0kmh | 9.94mph,7.3mb
makueni,July,2014,30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),15.0°C (59.0°F),0.7mm | 0.03in,16.0kmh | 9.94mph,0.7mb
makueni,August,2014,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),16.0°C (60.8°F),6.0mm | 0.24in,17.0kmh | 10.56mph,6.0mb
makueni,September,2014,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),15.0°C (59.0°F),2.3mm | 0.09in,17.0kmh | 10.56mph,2.3mb
makueni,October,2014,32.0°C (89.6°F),27.0°C (80.6°F),20.0°C (68.0°F),18.0°C (64.4°F),11.5mm | 0.45in,18.0kmh | 11.18mph,11.5mb
makueni,November,2014,30.0°C (86.0°F),25.0°C (77.0°F),20.0°C (68.0°F),19.0°C (66.2°F),17.5mm | 0.69in,15.0kmh | 9.32mph,17.5mb
makueni,December,2014,29.0°C (84.2°F),24.0°C (75.2°F),19.0°C (66.2°F),19.0°C (66.2°F),6.9mm | 0.27in,14.0kmh | 8.7mph,6.9mb
makueni,January,2015,33.0°C (91.4°F),26.0°C (78.8°F),19.0°C (66.2°F),18.0°C (64.4°F),6.3mm | 0.25in,16.0kmh | 9.94mph,6.3mb
makueni,February,2015,34.0°C (93.2°F),28.0°C (82.4°F),19.0°C (66.2°F),18.0°C (64.4°F),20.9mm | 0.82in,13.0kmh | 8.08mph,20.9mb
makueni,March,2015,34.0°C (93.2°F),28.0°C (82.4°F),23.0°C (73.4°F),19.0°C (66.2°F),38.3mm | 1.51in,16.0kmh | 9.94mph,38.3mb
makueni,April,2015,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),18.0mm | 0.71in,14.0kmh | 8.7mph,18.0mb
makueni,May,2015,30.0°C (86.0°F),26.0°C (78.8°F),19.0°C (66.2°F),19.0°C (66.2°F),19.2mm | 0.76in,17.0kmh | 10.56mph,19.2mb
makueni,June,2015,32.0°C (89.6°F),25.0°C (77.0°F),18.0°C (64.4°F),17.0°C (62.6°F),5.9mm | 0.23in,15.0kmh | 9.32mph,5.9mb
makueni,July,2015,32.0°C (89.6°F),26.0°C (78.8°F),17.0°C (62.6°F),15.0°C (59.0°F),2.6mm | 0.1in,17.0kmh | 10.56mph,2.6mb
makueni,August,2015,31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),15.0°C (59.0°F),0.7mm | 0.03in,20.0kmh | 12.43mph,0.7mb
makueni,September,2015,33.0°C (91.4°F),27.0°C (80.6°F),20.0°C (68.0°F),16.0°C (60.8°F),1.4mm | 0.06in,17.0kmh | 10.56mph,1.4mb
makueni,October,2015,34.0°C (93.2°F),28.0°C (82.4°F),23.0°C (73.4°F),18.0°C (64.4°F),21.8mm | 0.86in,17.0kmh | 10.56mph,21.8mb
makueni,November,2015,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),20.0°C (68.0°F),39.6mm | 1.56in,15.0kmh | 9.32mph,39.6mb
makueni,December,2015,31.0°C (87.8°F),26.0°C (78.8°F),21.0°C (69.8°F),20.0°C (68.0°F),34.9mm | 1.37in,12.0kmh | 7.46mph,34.9mb
makueni,January,2016,34.0°C (93.2°F),27.0°C (80.6°F),19.0°C (66.2°F),20.0°C (68.0°F),34.2mm | 1.35in,12.0kmh | 7.46mph,34.2mb
makueni,February,2016,34.0°C (93.2°F),28.0°C (82.4°F),20.0°C (68.0°F),20.0°C (68.0°F),29.5mm | 1.16in,13.0kmh | 8.08mph,29.5mb
makueni,March,2016,34.0°C (93.2°F),29.0°C (84.2°F),21.0°C (69.8°F),20.0°C (68.0°F),34.0mm | 1.34in,14.0kmh | 8.7mph,34.0mb
makueni,April,2016,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),20.0°C (68.0°F),54.8mm | 2.16in,15.0kmh | 9.32mph,54.8mb
makueni,May,2016,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),19.0°C (66.2°F),10.6mm | 0.42in,14.0kmh | 8.7mph,10.6mb
makueni,June,2016,31.0°C (87.8°F),25.0°C (77.0°F),17.0°C (62.6°F),15.0°C (59.0°F),1.1mm | 0.04in,15.0kmh | 9.32mph,1.1mb
makueni,July,2016,32.0°C (89.6°F),25.0°C (77.0°F),17.0°C (62.6°F),15.0°C (59.0°F),0.2mm | 0.01in,14.0kmh | 8.7mph,0.2mb
makueni,August,2016,32.0°C (89.6°F),26.0°C (78.8°F),20.0°C (68.0°F),14.0°C (57.2°F),0.8mm | 0.03in,18.0kmh | 11.18mph,0.8mb
makueni,September,2016,32.0°C (89.6°F),25.0°C (77.0°F),18.0°C (64.4°F),16.0°C (60.8°F),1.7mm | 0.07in,17.0kmh | 10.56mph,1.7mb
makueni,October,2016,33.0°C (91.4°F),27.0°C (80.6°F),18.0°C (64.4°F),16.0°C (60.8°F),3.6mm | 0.14in,17.0kmh | 10.56mph,3.6mb
makueni,November,2016,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),19.0°C (66.2°F),22.8mm | 0.9in,15.0kmh | 9.32mph,22.8mb
makueni,December,2016,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),19.0°C (66.2°F),21.2mm | 0.83in,12.0kmh | 7.46mph,21.2mb
makueni,January,2017,32.0°C (89.6°F),27.0°C (80.6°F),19.0°C (66.2°F),19.0°C (66.2°F),16.8mm | 0.66in,13.0kmh | 8.08mph,16.8mb
makueni,February,2017,32.0°C (89.6°F),26.0°C (78.8°F),19.0°C (66.2°F),19.0°C (66.2°F),12.5mm | 0.49in,13.0kmh | 8.08mph,12.5mb
makueni,March,2017,34.0°C (93.2°F),29.0°C (84.2°F),20.0°C (68.0°F),20.0°C (68.0°F),21.0mm | 0.83in,15.0kmh | 9.32mph,21.0mb
makueni,April,2017,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),23.9mm | 0.94in,15.0kmh | 9.32mph,23.9mb
makueni,May,2017,32.0°C (89.6°F),26.0°C (78.8°F),19.0°C (66.2°F),18.0°C (64.4°F),10.8mm | 0.43in,15.0kmh | 9.32mph,10.8mb
makueni,June,2017,31.0°C (87.8°F),25.0°C (77.0°F),17.0°C (62.6°F),15.0°C (59.0°F),2.1mm | 0.08in,15.0kmh | 9.32mph,2.1mb
makueni,July,2017,32.0°C (89.6°F),25.0°C (77.0°F),19.0°C (66.2°F),15.0°C (59.0°F),0.5mm | 0.02in,20.0kmh | 12.43mph,0.5mb
makueni,August,2017,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),15.0°C (59.0°F),0.2mm | 0.01in,21.0kmh | 13.05mph,0.2mb
makueni,September,2017,32.0°C (89.6°F),27.0°C (80.6°F),19.0°C (66.2°F),15.0°C (59.0°F),3.1mm | 0.12in,21.0kmh | 13.05mph,3.1mb
makueni,October,2017,33.0°C (91.4°F),28.0°C (82.4°F),21.0°C (69.8°F),18.0°C (64.4°F),11.9mm | 0.47in,21.0kmh | 13.05mph,11.9mb
makueni,November,2017,30.0°C (86.0°F),25.0°C (77.0°F),20.0°C (68.0°F),18.0°C (64.4°F),26.6mm | 1.05in,19.0kmh | 11.81mph,26.6mb
makueni,December,2017,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),19.0°C (66.2°F),21.2mm | 0.83in,13.0kmh | 8.08mph,21.2mb
makueni,January,2018,32.0°C (89.6°F),27.0°C (80.6°F),20.0°C (68.0°F),18.0°C (64.4°F),27.4mm | 1.08in,14.0kmh | 8.7mph,27.4mb
makueni,February,2018,34.0°C (93.2°F),28.0°C (82.4°F),20.0°C (68.0°F),17.0°C (62.6°F),9.9mm | 0.39in,16.0kmh | 9.94mph,9.9mb
makueni,March,2018,32.0°C (89.6°F),27.0°C (80.6°F),21.0°C (69.8°F),19.0°C (66.2°F),50.8mm | 2.0in,13.0kmh | 8.08mph,50.8mb
makueni,April,2018,30.0°C (86.0°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),39.4mm | 1.55in,15.0kmh | 9.32mph,39.4mb
makueni,May,2018,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),18.0°C (64.4°F),7.5mm | 0.3in,18.0kmh | 11.18mph,7.5mb
makueni,June,2018,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),16.0°C (60.8°F),0.6mm | 0.02in,16.0kmh | 9.94mph,0.6mb
makueni,July,2018,30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),15.0°C (59.0°F),0.5mm | 0.02in,18.0kmh | 11.18mph,0.5mb
makueni,August,2018,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),14.0°C (57.2°F),1.0mm | 0.04in,22.0kmh | 13.67mph,1.0mb
makueni,September,2018,32.0°C (89.6°F),26.0°C (78.8°F),20.0°C (68.0°F),16.0°C (60.8°F),1.8mm | 0.07in,23.0kmh | 14.29mph,1.8mb
makueni,October,2018,33.0°C (91.4°F),27.0°C (80.6°F),21.0°C (69.8°F),17.0°C (62.6°F),7.5mm | 0.3in,24.0kmh | 14.91mph,7.5mb
makueni,November,2018,33.0°C (91.4°F),27.0°C (80.6°F),20.0°C (68.0°F),19.0°C (66.2°F),31.1mm | 1.22in,17.0kmh | 10.56mph,31.1mb
makueni,December,2018,29.0°C (84.2°F),25.0°C (77.0°F),19.0°C (66.2°F),19.0°C (66.2°F),27.4mm | 1.08in,13.0kmh | 8.08mph,27.4mb
makueni,January,2019,31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),19.0°C (66.2°F),28.3mm | 1.11in,15.0kmh | 9.32mph,28.3mb
makueni,February,2019,33.0°C (91.4°F),27.0°C (80.6°F),21.0°C (69.8°F),19.0°C (66.2°F),38.8mm | 1.53in,18.0kmh | 11.18mph,38.8mb
makueni,March,2019,33.0°C (91.4°F),28.0°C (82.4°F),21.0°C (69.8°F),18.0°C (64.4°F),14.5mm | 0.57in,17.0kmh | 10.56mph,14.5mb
makueni,April,2019,33.0°C (91.4°F),28.0°C (82.4°F),21.0°C (69.8°F),20.0°C (68.0°F),68.2mm | 2.69in,18.0kmh | 11.18mph,68.2mb
makueni,May,2019,30.0°C (86.0°F),26.0°C (78.8°F),19.0°C (66.2°F),19.0°C (66.2°F),16.5mm | 0.65in,18.0kmh | 11.18mph,16.5mb
makueni,June,2019,30.0°C (86.0°F),25.0°C (77.0°F),19.0°C (66.2°F),17.0°C (62.6°F),0.9mm | 0.04in,17.0kmh | 10.56mph,0.9mb
makueni,July,2019,31.0°C (87.8°F),25.0°C (77.0°F),17.0°C (62.6°F),15.0°C (59.0°F),0.5mm | 0.02in,16.0kmh | 9.94mph,0.5mb
makueni,August,2019,31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),15.0°C (59.0°F),2.4mm | 0.09in,17.0kmh | 10.56mph,2.4mb
makueni,September,2019,33.0°C (91.4°F),28.0°C (82.4°F),19.0°C (66.2°F),16.0°C (60.8°F),3.6mm | 0.14in,21.0kmh | 13.05mph,3.6mb
makueni,October,2019,30.0°C (86.0°F),26.0°C (78.8°F),20.0°C (68.0°F),18.0°C (64.4°F),40.4mm | 1.59in,25.0kmh | 15.53mph,40.4mb
makueni,November,2019,31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),20.0°C (68.0°F),106.7mm | 4.2in,19.0kmh | 11.81mph,106.7mb
makueni,December,2019,28.0°C (82.4°F),24.0°C (75.2°F),20.0°C (68.0°F),20.0°C (68.0°F),38.9mm | 1.53in,16.0kmh | 9.94mph,38.9mb
mandera,January,2012,36.0°C (96.8°F),32.0°C (89.6°F),27.0°C (80.6°F),13.0°C (55.4°F),0.0mm | 0in,32.0kmh | 19.88mph,0.0mb
mandera,February,2012,38.0°C (100.4°F),33.0°C (91.4°F),27.0°C (80.6°F),17.0°C (62.6°F),1.2mm | 0.05in,35.0kmh | 21.75mph,1.2mb
mandera,March,2012,38.0°C (100.4°F),34.0°C (93.2°F),27.0°C (80.6°F),16.0°C (60.8°F),0.0mm | 0in,32.0kmh | 19.88mph,0.0mb
mandera,April,2012,38.0°C (100.4°F),33.0°C (91.4°F),28.0°C (82.4°F),22.0°C (71.6°F),157.4mm | 6.2in,27.0kmh | 16.78mph,157.4mb
mandera,May,2012,34.0°C (93.2°F),31.0°C (87.8°F),27.0°C (80.6°F),22.0°C (71.6°F),70.8mm | 2.79in,30.0kmh | 18.64mph,70.8mb
mandera,June,2012,34.0°C (93.2°F),31.0°C (87.8°F),25.0°C (77.0°F),19.0°C (66.2°F),5.3mm | 0.21in,34.0kmh | 21.13mph,5.3mb
mandera,July,2012,33.0°C (91.4°F),29.0°C (84.2°F),25.0°C (77.0°F),18.0°C (64.4°F),2.1mm | 0.08in,38.0kmh | 23.61mph,2.1mb
mandera,August,2012,35.0°C (95.0°F),30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),9.4mm | 0.37in,36.0kmh | 22.37mph,9.4mb
mandera,September,2012,36.0°C (96.8°F),31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),13.9mm | 0.55in,35.0kmh | 21.75mph,13.9mb
mandera,October,2012,34.0°C (93.2°F),31.0°C (87.8°F),28.0°C (82.4°F),21.0°C (69.8°F),45.5mm | 1.79in,29.0kmh | 18.02mph,45.5mb
mandera,November,2012,34.0°C (93.2°F),31.0°C (87.8°F),27.0°C (80.6°F),21.0°C (69.8°F),26.7mm | 1.05in,20.0kmh | 12.43mph,26.7mb
mandera,December,2012,35.0°C (95.0°F),32.0°C (89.6°F),28.0°C (82.4°F),20.0°C (68.0°F),10.1mm | 0.4in,31.0kmh | 19.26mph,10.1mb
mandera,January,2013,36.0°C (96.8°F),33.0°C (91.4°F),29.0°C (84.2°F),18.0°C (64.4°F),2.0mm | 0.08in,32.0kmh | 19.88mph,2.0mb
mandera,February,2013,38.0°C (100.4°F),34.0°C (93.2°F),29.0°C (84.2°F),14.0°C (57.2°F),0.0mm | 0in,28.0kmh | 17.4mph,0.0mb
mandera,March,2013,38.0°C (100.4°F),34.0°C (93.2°F),29.0°C (84.2°F),21.0°C (69.8°F),37.7mm | 1.48in,27.0kmh | 16.78mph,37.7mb
mandera,April,2013,35.0°C (95.0°F),33.0°C (91.4°F),29.0°C (84.2°F),22.0°C (71.6°F),51.3mm | 2.02in,24.0kmh | 14.91mph,51.3mb
mandera,May,2013,35.0°C (95.0°F),31.0°C (87.8°F),26.0°C (78.8°F),21.0°C (69.8°F),32.1mm | 1.26in,30.0kmh | 18.64mph,32.1mb
mandera,June,2013,33.0°C (91.4°F),30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),0.5mm | 0.02in,37.0kmh | 22.99mph,0.5mb
mandera,July,2013,33.0°C (91.4°F),30.0°C (86.0°F),26.0°C (78.8°F),18.0°C (64.4°F),1.8mm | 0.07in,39.0kmh | 24.23mph,1.8mb
mandera,August,2013,34.0°C (93.2°F),30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),3.0mm | 0.12in,34.0kmh | 21.13mph,3.0mb
mandera,September,2013,37.0°C (98.6°F),32.0°C (89.6°F),26.0°C (78.8°F),18.0°C (64.4°F),0.8mm | 0.03in,34.0kmh | 21.13mph,0.8mb
mandera,October,2013,36.0°C (96.8°F),32.0°C (89.6°F),27.0°C (80.6°F),21.0°C (69.8°F),69.5mm | 2.74in,31.0kmh | 19.26mph,69.5mb
mandera,November,2013,34.0°C (93.2°F),31.0°C (87.8°F),27.0°C (80.6°F),22.0°C (71.6°F),62.8mm | 2.47in,23.0kmh | 14.29mph,62.8mb
mandera,December,2013,35.0°C (95.0°F),32.0°C (89.6°F),27.0°C (80.6°F),17.0°C (62.6°F),9.2mm | 0.36in,29.0kmh | 18.02mph,9.2mb
mandera,January,2014,36.0°C (96.8°F),32.0°C (89.6°F),27.0°C (80.6°F),14.0°C (57.2°F),0.0mm | 0in,28.0kmh | 17.4mph,0.0mb
mandera,February,2014,37.0°C (98.6°F),33.0°C (91.4°F),28.0°C (82.4°F),15.0°C (59.0°F),0.0mm | 0in,29.0kmh | 18.02mph,0.0mb
mandera,March,2014,38.0°C (100.4°F),33.0°C (91.4°F),29.0°C (84.2°F),20.0°C (68.0°F),22.2mm | 0.87in,28.0kmh | 17.4mph,22.2mb
mandera,April,2014,37.0°C (98.6°F),33.0°C (91.4°F),29.0°C (84.2°F),21.0°C (69.8°F),20.1mm | 0.79in,24.0kmh | 14.91mph,20.1mb
mandera,May,2014,35.0°C (95.0°F),32.0°C (89.6°F),27.0°C (80.6°F),22.0°C (71.6°F),26.9mm | 1.06in,33.0kmh | 20.51mph,26.9mb
mandera,June,2014,35.0°C (95.0°F),31.0°C (87.8°F),26.0°C (78.8°F),20.0°C (68.0°F),0.3mm | 0.01in,36.0kmh | 22.37mph,0.3mb
mandera,July,2014,34.0°C (93.2°F),30.0°C (86.0°F),25.0°C (77.0°F),18.0°C (64.4°F),3.0mm | 0.12in,39.0kmh | 24.23mph,3.0mb
mandera,August,2014,36.0°C (96.8°F),31.0°C (87.8°F),26.0°C (78.8°F),19.0°C (66.2°F),0.9mm | 0.04in,34.0kmh | 21.13mph,0.9mb
mandera,September,2014,36.0°C (96.8°F),31.0°C (87.8°F),26.0°C (78.8°F),18.0°C (64.4°F),0.4mm | 0.02in,34.0kmh | 21.13mph,0.4mb
mandera,October,2014,36.0°C (96.8°F),32.0°C (89.6°F),28.0°C (82.4°F),21.0°C (69.8°F),32.9mm | 1.3in,31.0kmh | 19.26mph,32.9mb
mandera,November,2014,34.0°C (93.2°F),32.0°C (89.6°F),28.0°C (82.4°F),21.0°C (69.8°F),13.0mm | 0.51in,23.0kmh | 14.29mph,13.0mb
mandera,December,2014,36.0°C (96.8°F),32.0°C (89.6°F),28.0°C (82.4°F),17.0°C (62.6°F),0.1mm | 0.0in,26.0kmh | 16.16mph,0.1mb
mandera,January,2015,38.0°C (100.4°F),32.0°C (89.6°F),26.0°C (78.8°F),14.0°C (57.2°F),0.0mm | 0in,30.0kmh | 18.64mph,0.0mb
mandera,February,2015,40.0°C (104.0°F),33.0°C (91.4°F),25.0°C (77.0°F),14.0°C (57.2°F),0.0mm | 0in,26.0kmh | 16.16mph,0.0mb
mandera,March,2015,38.0°C (100.4°F),35.0°C (95.0°F),32.0°C (89.6°F),21.0°C (69.8°F),21.5mm | 0.85in,29.0kmh | 18.02mph,21.5mb
mandera,April,2015,36.0°C (96.8°F),32.0°C (89.6°F),27.0°C (80.6°F),22.0°C (71.6°F),52.1mm | 2.05in,25.0kmh | 15.53mph,52.1mb
mandera,May,2015,36.0°C (96.8°F),32.0°C (89.6°F),26.0°C (78.8°F),22.0°C (71.6°F),33.5mm | 1.32in,32.0kmh | 19.88mph,33.5mb
mandera,June,2015,35.0°C (95.0°F),32.0°C (89.6°F),26.0°C (78.8°F),19.0°C (66.2°F),0.8mm | 0.03in,36.0kmh | 22.37mph,0.8mb
mandera,July,2015,36.0°C (96.8°F),31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),1.9mm | 0.07in,35.0kmh | 21.75mph,1.9mb
mandera,August,2015,35.0°C (95.0°F),31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),0.7mm | 0.03in,34.0kmh | 21.13mph,0.7mb
mandera,September,2015,37.0°C (98.6°F),32.0°C (89.6°F),28.0°C (82.4°F),18.0°C (64.4°F),4.4mm | 0.17in,36.0kmh | 22.37mph,4.4mb
mandera,October,2015,35.0°C (95.0°F),31.0°C (87.8°F),29.0°C (84.2°F),21.0°C (69.8°F),37.3mm | 1.47in,28.0kmh | 17.4mph,37.3mb
mandera,November,2015,35.0°C (95.0°F),31.0°C (87.8°F),26.0°C (78.8°F),21.0°C (69.8°F),25.4mm | 1.0in,22.0kmh | 13.67mph,25.4mb
mandera,December,2015,37.0°C (98.6°F),33.0°C (91.4°F),29.0°C (84.2°F),20.0°C (68.0°F),3.9mm | 0.15in,26.0kmh | 16.16mph,3.9mb
mandera,January,2016,38.0°C (100.4°F),34.0°C (93.2°F),29.0°C (84.2°F),17.0°C (62.6°F),0.0mm | 0in,30.0kmh | 18.64mph,0.0mb
mandera,February,2016,39.0°C (102.2°F),34.0°C (93.2°F),28.0°C (82.4°F),19.0°C (66.2°F),2.9mm | 0.11in,31.0kmh | 19.26mph,2.9mb
mandera,March,2016,40.0°C (104.0°F),35.0°C (95.0°F),29.0°C (84.2°F),21.0°C (69.8°F),21.7mm | 0.85in,26.0kmh | 16.16mph,21.7mb
mandera,April,2016,39.0°C (102.2°F),34.0°C (93.2°F),28.0°C (82.4°F),23.0°C (73.4°F),40.5mm | 1.59in,25.0kmh | 15.53mph,40.5mb
mandera,May,2016,36.0°C (96.8°F),32.0°C (89.6°F),27.0°C (80.6°F),22.0°C (71.6°F),31.3mm | 1.23in,34.0kmh | 21.13mph,31.3mb
mandera,June,2016,36.0°C (96.8°F),31.0°C (87.8°F),25.0°C (77.0°F),18.0°C (64.4°F),2.7mm | 0.11in,36.0kmh | 22.37mph,2.7mb
mandera,July,2016,35.0°C (95.0°F),30.0°C (86.0°F),24.0°C (75.2°F),18.0°C (64.4°F),0.2mm | 0.01in,37.0kmh | 22.99mph,0.2mb
mandera,August,2016,35.0°C (95.0°F),31.0°C (87.8°F),27.0°C (80.6°F),17.0°C (62.6°F),0.4mm | 0.02in,35.0kmh | 21.75mph,0.4mb
mandera,September,2016,36.0°C (96.8°F),31.0°C (87.8°F),24.0°C (75.2°F),17.0°C (62.6°F),0.3mm | 0.01in,35.0kmh | 21.75mph,0.3mb
mandera,October,2016,36.0°C (96.8°F),31.0°C (87.8°F),25.0°C (77.0°F),19.0°C (66.2°F),2.6mm | 0.1in,27.0kmh | 16.78mph,2.6mb
mandera,November,2016,35.0°C (95.0°F),31.0°C (87.8°F),25.0°C (77.0°F),21.0°C (69.8°F),15.5mm | 0.61in,22.0kmh | 13.67mph,15.5mb
mandera,December,2016,36.0°C (96.8°F),32.0°C (89.6°F),27.0°C (80.6°F),20.0°C (68.0°F),8.1mm | 0.32in,25.0kmh | 15.53mph,8.1mb
mandera,January,2017,37.0°C (98.6°F),32.0°C (89.6°F),26.0°C (78.8°F),16.0°C (60.8°F),0.0mm | 0in,29.0kmh | 18.02mph,0.0mb
mandera,February,2017,38.0°C (100.4°F),33.0°C (91.4°F),27.0°C (80.6°F),17.0°C (62.6°F),8.0mm | 0.31in,32.0kmh | 19.88mph,8.0mb
mandera,March,2017,40.0°C (104.0°F),34.0°C (93.2°F),27.0°C (80.6°F),19.0°C (66.2°F),12.1mm | 0.48in,29.0kmh | 18.02mph,12.1mb
mandera,April,2017,37.0°C (98.6°F),33.0°C (91.4°F),27.0°C (80.6°F),21.0°C (69.8°F),17.6mm | 0.69in,26.0kmh | 16.16mph,17.6mb
mandera,May,2017,36.0°C (96.8°F),32.0°C (89.6°F),26.0°C (78.8°F),21.0°C (69.8°F),27.3mm | 1.07in,33.0kmh | 20.51mph,27.3mb
mandera,June,2017,37.0°C (98.6°F),32.0°C (89.6°F),26.0°C (78.8°F),19.0°C (66.2°F),2.2mm | 0.09in,36.0kmh | 22.37mph,2.2mb
